"id_hogar","id_viajes","miembro","anio","trimestre","region_origen","aglomerado_origen","region_destino","provincia_destino","localidad_destino","cod_loc_2001","codigo_2001","codigo_2010","cod_prov_2010","cod_depto_2010","cod_loc_2010","pondera","tipo_visitante","cantidad_destinos","multidestino","px06","px06_agrup","px07","px07_agrup","px08","px08_agrup","px09","px10_1","px11","px12_1","px12_2","px12_3","px12_4","px12_5","px12_6","px12_7","px12_8","px13","px14","px15_1","px15_2","px15_3","px15_4","pxb16_1_1","pxb16_1_2","pxb16_1_3","pxb16_1_4","pxb16_1_5","pxb16_1_6","pxb16_1_7","pxb16_1_9","pxb16_2","px17_1","px17_2_1","px17_2_2","px17_2_3","px17_2_4","px17_2_5","px17_2_6","px17_2_7","px17_2_8","px17_2_9","px17_2_10","px17_2_11","px17_2_12","px17_2_13","px18_1","px18_2","px18_3","px18_4","px18_5","px18_6","px18_7","gasto_pc","quintil_pcf_visitante","p002","p004","p005","p006","p006_agrup","p007","nivel_ed","cond_act","p013","j_sexo","j_edad","j_nivel_ed","j_cond_act"
249978,51201,2,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",102,2,1,1,3,2,0,,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,333.333333333333,5,3,5,2,64,5,2,7,1,2,1,4,4,3
249978,51201,3,2019,3,6,19,6,38,"Volcán",121,"38098050","38098050","38","098","050",102,2,1,1,3,2,0,,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,333.333333333333,5,3,3,2,26,2,1,8,1,1,1,4,4,3
249979,61101,1,2019,3,5,5,5,30,"Diamante",39,"30021080","30021080","30","021","080",424,1,1,1,2,1,3,1,7,5,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,4072,5,5,1,1,50,4,2,5,1,2,1,3,3,1
249979,61101,2,2019,3,5,5,5,30,"Diamante",39,"30021080","30021080","30","021","080",424,1,1,1,2,1,3,1,7,5,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,4072,5,5,2,2,50,4,2,5,1,2,1,3,3,1
249983,61101,1,2019,3,2,33,3,6,"Pilar",644,"06638040","06638040","06","638","040",1699,1,1,1,1,1,2,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,6000,5,1,1,1,80,5,2,5,3,2,1,4,3,3
249987,61101,1,2019,3,2,33,6,46,"Chilecito",27,"46042010","46042010","46","042","010",1471,1,2,2,1,1,3,1,8,6,2,1,1,1,1,1,2,2,2,2,2,4,2,10,10,10,10,1,1,1,2,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,8,100,10,10,9,20000,5,1,1,2,65,5,2,7,3,2,2,4,4,3
249989,61201,1,2019,3,2,33,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",321,1,1,1,2,1,3,1,3,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,100,8,100,5,5,7,3000,5,2,1,2,60,5,2,7,1,2,2,4,4,1
249989,61201,2,2019,3,2,33,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",321,1,1,1,2,1,3,1,3,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,100,8,100,5,5,7,3000,5,2,2,1,60,5,2,7,1,2,2,4,4,1
249990,91101,1,2019,3,6,23,6,66,"Rosario de Lerma",129,"66147030","66147030","66","147","030",2522,2,1,1,1,1,0,,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,200,1,8,1,1,70,5,2,3,3,2,1,4,2,3
249991,91201,1,2019,3,2,33,3,6,"San Nicolás de los Arroyos",765,"06763050","06763050","06","763","050",324,2,1,1,2,1,0,,0,0,2,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,2,1,2,78,5,2,5,3,1,2,4,3,3
249991,91201,2,2019,3,2,33,3,6,"San Nicolás de los Arroyos",765,"06763050","06763050","06","763","050",324,2,1,1,2,1,0,,0,0,2,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,2,2,1,73,5,2,7,3,2,2,4,3,3
249998,61201,3,2019,3,6,23,6,38,"Tilcara",116,"38094050","38094050","38","094","050",93,1,1,1,2,1,3,1,7,5,2,1,1,1,1,2,1,2,1,1,2,3,2,10,10,10,10,1,1,1,2,1,1,1,1,3,1,2,2,2,2,2,2,2,1,2,1,1,2,2,8,7,9,100,99,8,9,7500,3,12,3,1,40,3,2,9,1,2,2,4,3,1
249998,61201,4,2019,3,6,23,6,38,"Tilcara",116,"38094050","38094050","38","094","050",93,1,1,1,2,1,3,1,7,5,2,1,1,1,1,2,1,2,1,1,2,3,2,10,10,10,10,1,1,1,2,1,1,1,1,3,1,2,2,2,2,2,2,2,1,2,1,1,2,2,8,7,9,100,99,8,9,7500,3,12,3,1,32,3,2,9,1,2,2,4,3,1
250016,91101,1,2019,3,2,33,3,6,"San Pedro",771,"06770050","06770050","06","770","050",1699,2,1,1,1,1,0,,0,0,2,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1400,4,1,1,1,63,5,2,5,3,2,1,4,3,3
250021,61201,1,2019,3,2,33,4,14,"Córdoba",39,"14014010","14014010","14","014","010",1965,1,1,1,1,1,5,2,5,3,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,12000,5,1,1,1,74,5,2,9,3,2,1,4,4,3
250026,91101,1,2019,3,2,33,3,6,"Islas",901,,,,,,13634,2,1,1,2,1,0,,0,0,2,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,2,5,1,2,53,4,2,3,2,3,2,3,2,2
250026,91101,2,2019,3,2,33,3,6,"Islas",901,,,,,,13634,2,1,1,2,1,0,,0,0,2,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,2,5,2,1,50,4,2,2,1,3,2,3,2,2
250034,41101,1,2019,3,1,32,3,6,"Tandil",782,"06791050","06791050","06","791","050",552,1,1,1,2,1,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,5000,5,2,1,2,69,5,2,7,3,2,2,4,4,3
250034,41101,2,2019,3,1,32,3,6,"Tandil",782,"06791050","06791050","06","791","050",552,1,1,1,2,1,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,5000,5,2,2,1,69,5,2,9,1,2,2,4,4,3
250035,31101,1,2019,3,2,33,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",298,1,1,1,2,1,3,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,1500,4,2,1,2,80,5,2,5,3,2,2,4,3,3
250035,31101,2,2019,3,2,33,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",298,1,1,1,2,1,3,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,1500,4,2,2,1,75,5,2,5,3,2,2,4,3,3
250037,51101,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51101,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250037,51102,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51102,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250037,51103,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51103,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250037,51104,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51104,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",556,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250037,51201,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51201,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250037,51202,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51202,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250037,51203,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51203,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250037,51204,1,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,1,2,81,5,2,6,3,2,2,4,3,3
250037,51204,2,2019,3,1,32,2,4,"Virrey del Pino",414,"06427010","06427010","06","427","010",544,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,2,2,1,85,5,2,7,3,2,2,4,3,3
250040,61101,3,2019,3,1,32,3,6,"Sierra de los Padres",319,"06357120","06357120","06","357","120",544,1,1,1,1,1,3,1,7,5,1,1,2,10,10,10,10,10,10,10,10,4,2,10,10,10,10,2,2,1,1,1,1,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,15000,4,3,3,1,36,3,2,7,1,2,2,4,3,3
250041,61101,1,2019,3,1,32,3,6,"Chivilcoy",203,"06224010","06224010","06","224","010",2153,1,1,1,1,1,1,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,3000,4,1,1,1,73,5,2,6,3,2,1,4,3,3
250043,91101,1,2019,3,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",2153,2,1,1,1,1,0,,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,5,1,1,1,63,5,2,6,3,1,1,4,3,3
250043,91102,1,2019,3,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",2153,2,1,1,1,1,0,,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,5,1,1,1,63,5,2,6,3,1,1,4,3,3
250043,91201,1,2019,3,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",2189,2,1,1,1,1,0,,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,5,1,1,1,63,5,2,6,3,1,1,4,3,3
250043,91202,1,2019,3,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",2189,2,1,1,1,1,0,,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,5,1,1,1,63,5,2,6,3,1,1,4,3,3
250043,91203,1,2019,3,1,32,3,6,"Pilar",644,"06638040","06638040","06","638","040",2189,2,1,1,1,1,0,,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,300,5,1,1,1,63,5,2,6,3,1,1,4,3,3
250050,41101,1,2019,3,1,32,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",561,1,1,1,2,1,6,2,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,1,1,2,2,2,,,,,,,,900,5,2,1,2,73,5,2,8,3,2,2,4,3,3
250050,41101,2,2019,3,1,32,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",561,1,1,1,2,1,6,2,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,1,1,2,2,2,,,,,,,,900,5,2,2,1,73,5,2,8,3,2,2,4,3,3
250053,41101,1,2019,3,1,32,3,6,"Pinamar",654,"06644010","06644010","06","644","010",552,1,1,1,2,1,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,4250,5,2,1,2,76,5,2,9,1,1,2,4,4,1
250053,41101,2,2019,3,1,32,3,6,"Pinamar",654,"06644010","06644010","06","644","010",552,1,1,1,2,1,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,4250,5,2,2,1,60,5,2,7,3,1,2,4,4,1
250058,61101,1,2019,3,5,4,5,30,"Victoria",170,"30105060","30105060","30","105","060",1777,1,1,1,3,2,2,1,7,5,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,100,10,10,10,2900,4,3,1,1,40,3,2,5,1,2,1,2,3,1
250058,61101,2,2019,3,5,4,5,30,"Victoria",170,"30105060","30105060","30","105","060",1777,1,1,1,3,2,2,1,7,5,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,100,10,10,10,2900,4,3,2,2,40,3,2,4,1,2,1,2,3,1
250058,61101,3,2019,3,5,4,5,30,"Victoria",170,"30105060","30105060","30","105","060",1777,1,1,1,3,2,2,1,7,5,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,100,10,10,10,2900,4,3,3,2,10,1,,0,4,2,1,2,3,1
250067,31201,1,2019,3,1,32,3,6,"Belén de Escobar",223,"06252010","06252010","06","252","010",543,1,1,1,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1464.2857145,5,2,1,1,66,5,2,5,3,2,1,4,3,3
250067,31201,2,2019,3,1,32,3,6,"Belén de Escobar",223,"06252010","06252010","06","252","010",543,1,1,1,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1464.2857145,5,2,2,2,69,5,2,9,3,1,1,4,3,3
250068,91101,1,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",222,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,1,1,50,4,2,8,1,1,1,3,3,1
250068,91101,2,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",222,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,2,2,60,5,2,5,1,1,1,3,3,1
250068,91102,1,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",222,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,1,1,50,4,2,8,1,1,1,3,3,1
250068,91102,2,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",222,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,2,2,60,5,2,5,1,1,1,3,3,1
250068,91201,1,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",265,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,1,1,50,4,2,8,1,1,1,3,3,1
250068,91201,2,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",265,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,2,2,60,5,2,5,1,1,1,3,3,1
250068,91202,1,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",265,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,1,1,50,4,2,8,1,1,1,3,3,1
250068,91202,2,2019,3,5,4,5,82,"Casilda",13,"82014050","82014050","82","014","050",265,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,1000,5,2,2,2,60,5,2,5,1,1,1,3,3,1
250069,91201,1,2019,3,1,32,3,6,"San Pedro",771,"06770050","06770050","06","770","050",2190,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,5,1,1,1,70,5,2,5,3,1,1,4,3,3
250073,91101,1,2019,3,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,122,2,1,1,2,1,0,,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,2,1,2,70,5,2,7,3,2,2,4,4,3
250073,91101,2,2019,3,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,122,2,1,1,2,1,0,,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,2,2,1,70,5,2,7,3,2,2,4,4,3
250073,91201,1,2019,3,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,117,2,1,1,2,1,0,,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,2,1,2,70,5,2,7,3,2,2,4,4,3
250073,91201,2,2019,3,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,117,2,1,1,2,1,0,,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,2,2,1,70,5,2,7,3,2,2,4,4,3
250077,91101,1,2019,3,5,4,5,82,"Maciel",310,"82105190","82105190","82","105","190",1786,2,1,1,1,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2000,5,1,1,1,69,5,2,5,3,2,1,4,3,3
250080,91201,1,2019,3,3,34,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,131,2,1,1,1,1,0,,0,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1723.684211,3,3,1,2,58,4,2,6,1,1,2,3,3,1
250081,91101,1,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",94,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,400,5,2,1,1,70,5,2,6,3,2,1,4,3,3
250081,91101,2,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",94,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,400,5,2,2,2,70,5,2,6,3,2,1,4,3,3
250081,91201,1,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",104,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,400,5,2,1,1,70,5,2,6,3,2,1,4,3,3
250081,91201,2,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",104,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,400,5,2,2,2,70,5,2,6,3,2,1,4,3,3
250082,61101,1,2019,3,3,2,3,6,"Campana",129,"06126030","06126030","06","126","030",2151,1,1,1,1,1,3,1,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,3000,5,1,1,2,64,5,2,8,3,2,2,4,3,3
250082,62101,1,2019,3,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,2151,1,1,1,1,1,4,2,7,5,1,1,2,10,10,10,10,10,10,10,10,4,1,9,9,9,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,8,8,100,8,8,8,26000,5,1,1,2,64,5,2,8,3,2,2,4,3,3
250087,41101,1,2019,3,3,2,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",1713,1,1,1,1,1,6,2,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,10000,5,1,1,1,90,5,2,9,3,2,1,4,4,3
250088,61101,1,2019,3,8,91,6,86,"Termas de Río Hondo",140,"86147130","86147130","86","147","130",640,1,1,1,1,1,6,2,7,5,4,1,1,1,1,1,2,2,1,1,2,4,2,10,10,10,10,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,8,8,10,100,9,9,8,40000,5,1,1,2,67,5,2,5,3,2,2,4,3,3
250088,81101,1,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",640,1,1,1,1,1,7,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,900,5,1,1,2,67,5,2,5,3,2,2,4,3,3
250088,81102,1,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",640,1,1,1,1,1,7,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,900,5,1,1,2,67,5,2,5,3,2,2,4,3,3
250088,81201,1,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",361,1,1,1,1,1,7,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,900,5,1,1,2,67,5,2,5,3,2,2,4,3,3
250088,81202,1,2019,3,8,91,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",361,1,1,1,1,1,7,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,900,5,1,1,2,67,5,2,5,3,2,2,4,3,3
